Nome: SAO FELIX DO XINGU
Codigo Estacao: 82668
Latitude: -6.630799
Longitude: -51.976014
Altitude: 195.98
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2016-08-31;5;null;165,840403;16,034169;null;4,326087;null;14,6;989,112766;36,547826;null;22,834783;null;2;1,456522;60;null;
2016-09-30;5;null;153,803274;70,597864;null;6,777778;null;70,4;988,801587;33,038095;null;22,795238;null;3;1,342857;50,15873;null;
2016-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2016-11-30;5;null;null;null;null;7,616667;null;71;986,776667;33,375;27,237;23,2;80,8125;3;1,251667;47,333333;null;
2016-12-31;32;null;144,187174;144,187174;null;8,286765;null;203;987,451471;31,759091;25,996364;22,718182;84,152174;3;1,149254;46,705882;null;
2017-01-31;5;null;136,870477;136,870477;null;8,203125;null;162,5;988,052308;31,759091;25,841818;22,568182;84,590909;3;1,15625;47,5;null;
2017-02-28;32;null;111,988154;111,988154;null;8,983333;null;340;988,46;30,845;25,478;22,03;85,425;3;1,3;48;null;
2017-03-31;32;null;131,89533;131,89533;null;8,202899;null;394,6;988,446377;31,991304;26,206087;22,665217;85,663043;2;1,15942;47,246377;null;
2017-04-30;5;null;135,230343;135,230343;null;7,672131;null;181,8;988,016393;31,868421;26,57;22,78;84,97619;2;1,229508;46,229508;null;
2017-05-31;5;null;153,561187;121,972836;null;5,117647;null;62;988,485294;33,743478;27,569565;23,317391;79,673913;3;1,338235;47,647059;null;
2017-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2017-07-31;5;null;129,111338;36,251776;null;2,225806;null;0;990,746774;null;null;null;null;3;1,612903;47,096774;null;
2017-08-31;5;null;119,57559;63,39489;null;4,884058;null;57;988,878261;null;null;null;null;3;1,521739;46,666667;null;
2017-09-30;5;null;117,516654;29,632155;null;4,28125;null;25,2;988,340625;null;null;null;null;3;1,421875;46,625;null;
2017-10-31;5;null;123,310771;123,310771;null;6,507692;null;152;987,223077;null;null;null;null;3;1,329231;46,830769;null;
2017-11-30;5;null;120,899196;120,899196;null;7,969697;null;133,2;986,740909;null;null;null;null;3;1,259091;46,666667;null;
2017-12-31;5;null;125,709989;125,709989;null;8,921875;null;285,6;987,160938;null;null;null;null;2,1;1,145313;46,25;null;
2018-01-31;5;null;125,353313;125,353313;null;8,01087;null;250,8;987,589855;null;null;null;null;2;1,21781;48,072464;null;
2018-02-28;32;null;111,988154;111,988154;null;8,616667;null;490,1;987,926667;null;null;null;null;3;1,233333;48;null;
2018-03-31;32;null;116,186821;116,186821;null;7,78125;null;174;988,148438;null;null;null;null;2;1,203125;46,25;null;
2018-04-30;5;null;130,360994;130,360994;null;7,741935;null;273,4;988,867742;31,161905;25,299048;21,180952;85,928571;2;1,209677;46,935484;null;
2018-05-31;5;null;124,933598;97,344491;null;5,19697;null;90,2;989,210606;32,409091;25,749091;21,740909;84,897727;2;1,242424;46,666667;null;
2018-06-30;5;null;124,620634;30,530532;null;2,328125;null;0;989,990625;34,071429;26,046667;20,014286;77,821429;3;1,407813;47;null;
2018-07-31;5;null;124,374407;23,004851;null;3,230769;null;14,8;989,721538;35,785714;25,808571;18,552381;75,261364;3;1,369231;47,076923;null;
2018-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018-09-30;32;null;117,516654;110,411662;null;7,219828;null;123,8;987,775862;null;null;20,947368;77,425;3;1,380702;47,862069;null;
2018-10-31;5;null;108,293168;108,293168;null;7,117647;null;201,8;987,598507;null;null;21,426087;78,880435;3;1,397059;47,058824;null;
2018-11-30;5;null;120,899196;120,899196;null;8,516667;null;308,2;987,098333;null;null;21,08;79,475;3;1,383333;47,466667;null;
2018-12-31;5;null;125,709989;125,709989;null;8,516667;null;230,4;988,648333;null;null;21,04;80,7125;3;1,228333;47,333333;null;
2019-01-31;5;null;104,35804;104,35804;null;8,333333;null;376,2;989,156061;null;null;20,881818;80,204545;7;1,333333;46,666667;null;
2019-02-28;5;null;111,988154;111,988154;null;9,141667;null;267,9;989,218333;null;null;20,895;80,675;2;1,267629;50,633333;null;
2019-03-31;5;null;122,305271;122,305271;null;8,213115;null;403,6;989,045902;null;null;20,835;81,8;2;1,303279;46,229508;null;
2019-04-30;5;null;116,48145;116,48145;null;8,145161;null;274,7;988,609677;null;null;22,361905;84,809524;2;1,241935;47,096774;null;
2019-05-31;5;null;118,779878;118,239435;null;5,848485;null;26,2;988,577273;null;null;21,890909;80,75;2;1,272727;46,666667;null;
2019-06-30;null;null;null;null;null;null;null;40;null;null;null;null;null;null;null;null;null;
2019-07-31;5;null;null;null;null;3,882353;null;14,6;989,823529;null;null;19,304348;75,521739;3;1,426471;47,058824;null;
2019-08-31;5;null;null;null;null;3,80597;null;44,8;990,235821;null;null;20,104545;73,511364;3;1,522388;46,268657;null;
2019-09-30;5;null;null;null;null;4,693548;null;115,6;988,432258;null;null;21,747619;75,369048;3;1,532258;47,741935;null;
2019-10-31;5;null;null;null;null;7,57971;null;331,7;987,766667;null;null;21,713043;82,271739;3;1,318841;47,246377;null;
2019-11-30;5;null;null;null;null;8,07377;null;138,1;987,134426;null;null;22,05;83,35;2,05776;1,302767;94,770492;null;
2019-12-31;5;null;null;null;null;7,971311;null;154,6;987,37;null;null;22,338095;84,5625;3,08664;1,315617;96,377049;null;
2020-01-31;5;null;null;null;null;8,465909;null;407,7;988,959091;31,695455;26,030909;22,554545;85,681818;3,08664;1,309046;95,19697;null;
2020-02-29;5;null;null;null;null;8,586066;null;219;988,706557;31,955;26,038;22,76;87,8;2,05776;1,265016;96,327869;null;
2020-03-31;32;null;null;null;93;8,293919;null;243,9;988,79863;31,728;26,1672;22,592;85,8;3,08664;1,348667;96,378378;null;
2020-04-30;32;null;null;null;96,5;8,576389;null;366,8;988,379167;31,5125;25,890833;22,475;86,364583;4,11552;1,350405;96,333333;null;
2020-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-06-30;5;null;null;null;130,7;3,333333;3;21,4;990,550877;33,258333;26,1725;21,004;85,71875;3,08664;1,137183;96,157895;null;
2020-07-31;5;null;null;null;244,4;2,037037;0;0;989,92963;35,081481;26,497778;19,625926;79,185185;1,54332;1,0003;96;null;
2020-08-31;5;null;null;null;224,9;2,475962;1;7,2;989,444231;36,780769;27,879231;19,911538;72,615385;1,02888;,890377;95,961538;null;
2020-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;

